"row_id","query","mapping","targets_per_query","is_multi_target","entity","predefined_type","contains_npk","contains_precast","contains_insitu","contains_ortbeton","contains_fertigteil"
"204","IfcBeam CORNICE Stahlbeton","Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest","3","True","IfcBeam","CORNICE","False","False","False","False","False"
"205","IfcBeam CORNICE Stahlbeton Fertigteil","Betonfertigteil normalfest | Betonfertigteil hochfest","2","True","IfcBeam","CORNICE","False","False","False","False","True"
"206","IfcBeam CORNICE Stahlbeton INSITU","Tiefbaubeton","1","False","IfcBeam","CORNICE","False","False","True","False","False"
"207","IfcBeam CORNICE Stahlbeton Ortbeton","Tiefbaubeton","1","False","IfcBeam","CORNICE","False","False","False","True","False"
"208","IfcBeam CORNICE Stahlbeton PRECAST","Betonfertigteil normalfest | Betonfertigteil hochfest","2","True","IfcBeam","CORNICE","False","True","False","False","False"
"209","IfcBeam CORNICE Stahlbeton C20/25","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcBeam","CORNICE","False","False","False","False","False"
"210","IfcBeam CORNICE Stahlbeton C20/25 INSITU","Tiefbaubeton","1","False","IfcBeam","CORNICE","False","False","True","False","False"
"211","IfcBeam CORNICE Stahlbeton C20/25 PRECAST","Betonfertigteil normalfest","1","False","IfcBeam","CORNICE","False","True","False","False","False"
"212","IfcBeam CORNICE Stahlbeton C25/30","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcBeam","CORNICE","False","False","False","False","False"
"213","IfcBeam CORNICE Stahlbeton C25/30 INSITU","Tiefbaubeton","1","False","IfcBeam","CORNICE","False","False","True","False","False"
"214","IfcBeam CORNICE Stahlbeton C25/30 PRECAST","Betonfertigteil normalfest","1","False","IfcBeam","CORNICE","False","True","False","False","False"
"215","IfcBeam CORNICE Stahlbeton C30/37","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcBeam","CORNICE","False","False","False","False","False"
"216","IfcBeam CORNICE Stahlbeton C30/37 INSITU","Tiefbaubeton","1","False","IfcBeam","CORNICE","False","False","True","False","False"
"217","IfcBeam CORNICE Stahlbeton C30/37 PRECAST","Betonfertigteil normalfest","1","False","IfcBeam","CORNICE","False","True","False","False","False"
"218","IfcBeam CORNICE Stahlbeton C35/45","Tiefbaubeton | Betonfertigteil hochfest","2","True","IfcBeam","CORNICE","False","False","False","False","False"
"219","IfcBeam CORNICE Stahlbeton C35/45 INSITU","Tiefbaubeton","1","False","IfcBeam","CORNICE","False","False","True","False","False"
"220","IfcBeam CORNICE Stahlbeton C35/45 PRECAST","Betonfertigteil hochfest","1","False","IfcBeam","CORNICE","False","True","False","False","False"
"221","IfcBeam CORNICE Stahlbeton C40/50","Tiefbaubeton | Betonfertigteil hochfest","2","True","IfcBeam","CORNICE","False","False","False","False","False"
"222","IfcBeam CORNICE Stahlbeton C40/50 Fertigteil","Betonfertigteil hochfest","1","False","IfcBeam","CORNICE","False","False","False","False","True"
"223","IfcBeam CORNICE Stahlbeton C40/50 Ortbeton","Tiefbaubeton","1","False","IfcBeam","CORNICE","False","False","False","True","False"
"224","IfcBeam CORNICE Stahlbeton NPK D","Tiefbaubeton","1","False","IfcBeam","CORNICE","True","False","False","False","False"
"225","IfcBeam CORNICE Stahlbeton NPK D C20/25 INSITU","Tiefbaubeton","1","False","IfcBeam","CORNICE","True","False","True","False","False"
"226","IfcBeam CORNICE Stahlbeton NPK E","Tiefbaubeton","1","False","IfcBeam","CORNICE","True","False","False","False","False"
"227","IfcBeam CORNICE Stahlbeton NPK E C20/25 PRECAST","Betonfertigteil normalfest","1","False","IfcBeam","CORNICE","True","True","False","False","False"
"228","IfcBeam CORNICE Stahlbeton NPK E C25/30 PRECAST","Betonfertigteil normalfest","1","False","IfcBeam","CORNICE","True","True","False","False","False"
"229","IfcBeam CORNICE Stahlbeton NPK E C35/45 INSITU","Tiefbaubeton","1","False","IfcBeam","CORNICE","True","False","True","False","False"
"230","IfcBeam CORNICE Stahlbeton NPK E C40/50 Fertigteil","Betonfertigteil hochfest","1","False","IfcBeam","CORNICE","True","False","False","False","True"
"231","IfcBeam CORNICE Stahlbeton NPK F","Tiefbaubeton","1","False","IfcBeam","CORNICE","True","False","False","False","False"
"232","IfcBeam CORNICE Stahlbeton NPK F C25/30 INSITU","Tiefbaubeton","1","False","IfcBeam","CORNICE","True","False","True","False","False"
"233","IfcBeam CORNICE Stahlbeton NPK F C35/45 PRECAST","Betonfertigteil hochfest","1","False","IfcBeam","CORNICE","True","True","False","False","False"
"234","IfcBeam CORNICE Stahlbeton NPK F C40/50 Ortbeton","Tiefbaubeton","1","False","IfcBeam","CORNICE","True","False","False","True","False"
"235","IfcBeam CORNICE Stahlbeton NPK G","Tiefbaubeton","1","False","IfcBeam","CORNICE","True","False","False","False","False"
"236","IfcBeam CORNICE Stahlbeton NPK G C30/37 INSITU","Tiefbaubeton","1","False","IfcBeam","CORNICE","True","False","True","False","False"
"237","IfcBeam CORNICE Stahlbeton NPK G C30/37 PRECAST","Betonfertigteil normalfest","1","False","IfcBeam","CORNICE","True","True","False","False","False"
"238","IfcBeam DIAPHRAGM S235","Stahlprofil blank","1","False","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"239","IfcBeam DIAPHRAGM S355","Stahlprofil blank","1","False","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"240","IfcBeam DIAPHRAGM S460","Stahlprofil blank","1","False","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"241","IfcBeam DIAPHRAGM Beton","Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest","3","True","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"242","IfcBeam DIAPHRAGM Beton Fertigteil","Betonfertigteil normalfest | Betonfertigteil hochfest","2","True","IfcBeam","DIAPHRAGM","False","False","False","False","True"
"243","IfcBeam DIAPHRAGM Beton INSITU","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","False","False","True","False","False"
"244","IfcBeam DIAPHRAGM Beton Ortbeton","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","False","False","False","True","False"
"245","IfcBeam DIAPHRAGM Beton PRECAST","Betonfertigteil normalfest | Betonfertigteil hochfest","2","True","IfcBeam","DIAPHRAGM","False","True","False","False","False"
"246","IfcBeam DIAPHRAGM Beton C20/25","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"247","IfcBeam DIAPHRAGM Beton C20/25 INSITU","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","False","False","True","False","False"
"248","IfcBeam DIAPHRAGM Beton C20/25 PRECAST","Betonfertigteil normalfest","1","False","IfcBeam","DIAPHRAGM","False","True","False","False","False"
"249","IfcBeam DIAPHRAGM Beton C25/30","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"250","IfcBeam DIAPHRAGM Beton C25/30 Ortbeton","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","False","False","False","True","False"
"251","IfcBeam DIAPHRAGM Beton C25/30 PRECAST","Betonfertigteil normalfest","1","False","IfcBeam","DIAPHRAGM","False","True","False","False","False"
"252","IfcBeam DIAPHRAGM Beton C30/37","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"253","IfcBeam DIAPHRAGM Beton C30/37 Fertigteil","Betonfertigteil normalfest","1","False","IfcBeam","DIAPHRAGM","False","False","False","False","True"
"254","IfcBeam DIAPHRAGM Beton C30/37 INSITU","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","False","False","True","False","False"
"255","IfcBeam DIAPHRAGM Beton C35/45","Tiefbaubeton | Betonfertigteil hochfest","2","True","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"256","IfcBeam DIAPHRAGM Beton C35/45 Ortbeton","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","False","False","False","True","False"
"257","IfcBeam DIAPHRAGM Beton C35/45 PRECAST","Betonfertigteil hochfest","1","False","IfcBeam","DIAPHRAGM","False","True","False","False","False"
"258","IfcBeam DIAPHRAGM Beton C40/50","Tiefbaubeton | Betonfertigteil hochfest","2","True","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"259","IfcBeam DIAPHRAGM Beton C40/50 Fertigteil","Betonfertigteil hochfest","1","False","IfcBeam","DIAPHRAGM","False","False","False","False","True"
"260","IfcBeam DIAPHRAGM Beton C40/50 INSITU","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","False","False","True","False","False"
"261","IfcBeam DIAPHRAGM Beton NPK D","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","True","False","False","False","False"
"262","IfcBeam DIAPHRAGM Beton NPK D C35/45 Ortbeton","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","True","False","False","True","False"
"263","IfcBeam DIAPHRAGM Beton NPK D C35/45 PRECAST","Betonfertigteil hochfest","1","False","IfcBeam","DIAPHRAGM","True","True","False","False","False"
"264","IfcBeam DIAPHRAGM Beton NPK D C40/50 Fertigteil","Betonfertigteil hochfest","1","False","IfcBeam","DIAPHRAGM","True","False","False","False","True"
"265","IfcBeam DIAPHRAGM Beton NPK E","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","True","False","False","False","False"
"266","IfcBeam DIAPHRAGM Beton NPK E C20/25 INSITU","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","True","False","True","False","False"
"267","IfcBeam DIAPHRAGM Beton NPK E C20/25 PRECAST","Betonfertigteil normalfest","1","False","IfcBeam","DIAPHRAGM","True","True","False","False","False"
"268","IfcBeam DIAPHRAGM Beton NPK F","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","True","False","False","False","False"
"269","IfcBeam DIAPHRAGM Beton NPK F C25/30 Ortbeton","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","True","False","False","True","False"
"270","IfcBeam DIAPHRAGM Beton NPK F C30/37 Fertigteil","Betonfertigteil normalfest","1","False","IfcBeam","DIAPHRAGM","True","False","False","False","True"
"271","IfcBeam DIAPHRAGM Beton NPK F C30/37 INSITU","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","True","False","True","False","False"
"272","IfcBeam DIAPHRAGM Beton NPK G","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","True","False","False","False","False"
"273","IfcBeam DIAPHRAGM Beton NPK G C25/30 PRECAST","Betonfertigteil normalfest","1","False","IfcBeam","DIAPHRAGM","True","True","False","False","False"
"274","IfcBeam DIAPHRAGM Beton NPK G C40/50 INSITU","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","True","False","True","False","False"
"275","IfcBeam DIAPHRAGM Stahl","Stahlprofil blank","1","False","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"276","IfcBeam DIAPHRAGM Stahl S235","Stahlprofil blank","1","False","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"277","IfcBeam DIAPHRAGM Stahl S235J0","Stahlprofil blank","1","False","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"278","IfcBeam DIAPHRAGM Stahl S235JR","Stahlprofil blank","1","False","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"279","IfcBeam DIAPHRAGM Stahl S355","Stahlprofil blank","1","False","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"280","IfcBeam DIAPHRAGM Stahl S355J0","Stahlprofil blank","1","False","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"281","IfcBeam DIAPHRAGM Stahl S355JR","Stahlprofil blank","1","False","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"282","IfcBeam DIAPHRAGM Stahl S460","Stahlprofil blank","1","False","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"283","IfcBeam DIAPHRAGM Stahlbeton","Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest","3","True","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"284","IfcBeam DIAPHRAGM Stahlbeton INSITU","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","False","False","True","False","False"
"285","IfcBeam DIAPHRAGM Stahlbeton Ortbeton","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","False","False","False","True","False"
"286","IfcBeam DIAPHRAGM Stahlbeton PRECAST","Betonfertigteil normalfest | Betonfertigteil hochfest","2","True","IfcBeam","DIAPHRAGM","False","True","False","False","False"
"287","IfcBeam DIAPHRAGM Stahlbeton C20/25","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"288","IfcBeam DIAPHRAGM Stahlbeton C20/25 Ortbeton","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","False","False","False","True","False"
"289","IfcBeam DIAPHRAGM Stahlbeton C20/25 PRECAST","Betonfertigteil normalfest","1","False","IfcBeam","DIAPHRAGM","False","True","False","False","False"
"290","IfcBeam DIAPHRAGM Stahlbeton C25/30","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"291","IfcBeam DIAPHRAGM Stahlbeton C25/30 INSITU","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","False","False","True","False","False"
"292","IfcBeam DIAPHRAGM Stahlbeton C25/30 PRECAST","Betonfertigteil normalfest","1","False","IfcBeam","DIAPHRAGM","False","True","False","False","False"
"293","IfcBeam DIAPHRAGM Stahlbeton C30/37","Tiefbaubeton | Betonfertigteil normalfest","2","True","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"294","IfcBeam DIAPHRAGM Stahlbeton C30/37 INSITU","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","False","False","True","False","False"
"295","IfcBeam DIAPHRAGM Stahlbeton C30/37 PRECAST","Betonfertigteil normalfest","1","False","IfcBeam","DIAPHRAGM","False","True","False","False","False"
"296","IfcBeam DIAPHRAGM Stahlbeton C35/45","Tiefbaubeton | Betonfertigteil hochfest","2","True","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"297","IfcBeam DIAPHRAGM Stahlbeton C35/45 INSITU","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","False","False","True","False","False"
"298","IfcBeam DIAPHRAGM Stahlbeton C35/45 PRECAST","Betonfertigteil hochfest","1","False","IfcBeam","DIAPHRAGM","False","True","False","False","False"
"299","IfcBeam DIAPHRAGM Stahlbeton C40/50","Tiefbaubeton | Betonfertigteil hochfest","2","True","IfcBeam","DIAPHRAGM","False","False","False","False","False"
"300","IfcBeam DIAPHRAGM Stahlbeton C40/50 INSITU","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","False","False","True","False","False"
"301","IfcBeam DIAPHRAGM Stahlbeton C40/50 PRECAST","Betonfertigteil hochfest","1","False","IfcBeam","DIAPHRAGM","False","True","False","False","False"
"302","IfcBeam DIAPHRAGM Stahlbeton NPK D","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","True","False","False","False","False"
"303","IfcBeam DIAPHRAGM Stahlbeton NPK D C40/50 INSITU","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","True","False","True","False","False"
"304","IfcBeam DIAPHRAGM Stahlbeton NPK D C40/50 PRECAST","Betonfertigteil hochfest","1","False","IfcBeam","DIAPHRAGM","True","True","False","False","False"
"305","IfcBeam DIAPHRAGM Stahlbeton NPK E","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","True","False","False","False","False"
"306","IfcBeam DIAPHRAGM Stahlbeton NPK E C25/30 PRECAST","Betonfertigteil normalfest","1","False","IfcBeam","DIAPHRAGM","True","True","False","False","False"
"307","IfcBeam DIAPHRAGM Stahlbeton NPK E C30/37 PRECAST","Betonfertigteil normalfest","1","False","IfcBeam","DIAPHRAGM","True","True","False","False","False"
"308","IfcBeam DIAPHRAGM Stahlbeton NPK F","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","True","False","False","False","False"
"309","IfcBeam DIAPHRAGM Stahlbeton NPK F C20/25 Ortbeton","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","True","False","False","True","False"
"310","IfcBeam DIAPHRAGM Stahlbeton NPK G","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","True","False","False","False","False"
"311","IfcBeam DIAPHRAGM Stahlbeton NPK G C20/25 PRECAST","Betonfertigteil normalfest","1","False","IfcBeam","DIAPHRAGM","True","True","False","False","False"
"312","IfcBeam DIAPHRAGM Stahlbeton NPK G C25/30 INSITU","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","True","False","True","False","False"
"313","IfcBeam DIAPHRAGM Stahlbeton NPK G C30/37 INSITU","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","True","False","True","False","False"
"314","IfcBeam DIAPHRAGM Stahlbeton NPK G C35/45 INSITU","Tiefbaubeton","1","False","IfcBeam","DIAPHRAGM","True","False","True","False","False"
"315","IfcBeam DIAPHRAGM Stahlbeton NPK G C35/45 PRECAST","Betonfertigteil hochfest","1","False","IfcBeam","DIAPHRAGM","True","True","False","False","False"
"316","IfcBeam EDGEBEAM Beton","Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest","3","True","IfcBeam","EDGEBEAM","False","False","False","False","False"
"317","IfcBeam EDGEBEAM Beton Fertigteil","Betonfertigteil normalfest | Betonfertigteil hochfest","2","True","IfcBeam","EDGEBEAM","False","False","False","False","True"
