"row_id","entity","target"
"463","IfcBeam","Tiefbaubeton"
"464","IfcBeam","Tiefbaubeton"
"465","IfcBeam","Betonfertigteil normalfest"
"465","IfcBeam","Betonfertigteil hochfest"
"466","IfcBeam","Tiefbaubeton"
"466","IfcBeam","Betonfertigteil normalfest"
"467","IfcBeam","Betonfertigteil normalfest"
"468","IfcBeam","Tiefbaubeton"
"469","IfcBeam","Tiefbaubeton"
"469","IfcBeam","Betonfertigteil normalfest"
"470","IfcBeam","Betonfertigteil normalfest"
"471","IfcBeam","Tiefbaubeton"
"472","IfcBeam","Tiefbaubeton"
"472","IfcBeam","Betonfertigteil normalfest"
"473","IfcBeam","Tiefbaubeton"
"474","IfcBeam","Betonfertigteil normalfest"
"475","IfcBeam","Tiefbaubeton"
"475","IfcBeam","Betonfertigteil hochfest"
"476","IfcBeam","Betonfertigteil hochfest"
"477","IfcBeam","Tiefbaubeton"
"478","IfcBeam","Tiefbaubeton"
"478","IfcBeam","Betonfertigteil hochfest"
"479","IfcBeam","Betonfertigteil hochfest"
"480","IfcBeam","Tiefbaubeton"
"481","IfcBeam","Tiefbaubeton"
"482","IfcBeam","Betonfertigteil normalfest"
"483","IfcBeam","Betonfertigteil hochfest"
"484","IfcBeam","Tiefbaubeton"
"485","IfcBeam","Tiefbaubeton"
"486","IfcBeam","Tiefbaubeton"
"487","IfcBeam","Tiefbaubeton"
"488","IfcBeam","Tiefbaubeton"
"489","IfcBeam","Betonfertigteil normalfest"
"490","IfcBeam","Tiefbaubeton"
"491","IfcBeam","Betonfertigteil normalfest"
"492","IfcBeam","Tiefbaubeton"
"493","IfcBeam","Tiefbaubeton"
"494","IfcBeam","Betonfertigteil hochfest"
"495","IfcBeam","Tiefbaubeton"
"495","IfcBeam","Betonfertigteil normalfest"
"495","IfcBeam","Betonfertigteil hochfest"
"496","IfcBeam","Betonfertigteil normalfest"
"496","IfcBeam","Betonfertigteil hochfest"
"497","IfcBeam","Tiefbaubeton"
"498","IfcBeam","Tiefbaubeton"
"499","IfcBeam","Betonfertigteil normalfest"
"499","IfcBeam","Betonfertigteil hochfest"
"500","IfcBeam","Tiefbaubeton"
"500","IfcBeam","Betonfertigteil normalfest"
"501","IfcBeam","Betonfertigteil normalfest"
"502","IfcBeam","Tiefbaubeton"
"503","IfcBeam","Tiefbaubeton"
"503","IfcBeam","Betonfertigteil normalfest"
"504","IfcBeam","Tiefbaubeton"
"505","IfcBeam","Betonfertigteil normalfest"
"506","IfcBeam","Tiefbaubeton"
"506","IfcBeam","Betonfertigteil normalfest"
"507","IfcBeam","Tiefbaubeton"
"508","IfcBeam","Betonfertigteil normalfest"
"509","IfcBeam","Tiefbaubeton"
"509","IfcBeam","Betonfertigteil hochfest"
"510","IfcBeam","Betonfertigteil hochfest"
"511","IfcBeam","Tiefbaubeton"
"512","IfcBeam","Tiefbaubeton"
"512","IfcBeam","Betonfertigteil hochfest"
"513","IfcBeam","Betonfertigteil hochfest"
"514","IfcBeam","Tiefbaubeton"
"515","IfcBeam","Tiefbaubeton"
"516","IfcBeam","Betonfertigteil normalfest"
"517","IfcBeam","Tiefbaubeton"
"518","IfcBeam","Tiefbaubeton"
"519","IfcBeam","Betonfertigteil hochfest"
"520","IfcBeam","Tiefbaubeton"
"521","IfcBeam","Betonfertigteil normalfest"
"522","IfcBeam","Betonfertigteil normalfest"
"523","IfcBeam","Tiefbaubeton"
"524","IfcBeam","Tiefbaubeton"
"525","IfcBeam","Tiefbaubeton"
"526","IfcBeam","Tiefbaubeton"
"527","IfcBeam","Tiefbaubeton"
"528","IfcBeam","Betonfertigteil hochfest"
"529","IfcBeam","Tiefbaubeton"
"529","IfcBeam","Betonfertigteil normalfest"
"529","IfcBeam","Betonfertigteil hochfest"
"530","IfcBeam","Betonfertigteil normalfest"
"530","IfcBeam","Betonfertigteil hochfest"
"531","IfcBeam","Tiefbaubeton"
"532","IfcBeam","Tiefbaubeton"
"533","IfcBeam","Betonfertigteil normalfest"
"533","IfcBeam","Betonfertigteil hochfest"
"534","IfcBeam","Tiefbaubeton"
"534","IfcBeam","Betonfertigteil normalfest"
"535","IfcBeam","Tiefbaubeton"
"536","IfcBeam","Betonfertigteil normalfest"
"537","IfcBeam","Tiefbaubeton"
"537","IfcBeam","Betonfertigteil normalfest"
"538","IfcBeam","Betonfertigteil normalfest"
"539","IfcBeam","Tiefbaubeton"
"540","IfcBeam","Tiefbaubeton"
"540","IfcBeam","Betonfertigteil normalfest"
"541","IfcBeam","Tiefbaubeton"
"542","IfcBeam","Betonfertigteil normalfest"
"543","IfcBeam","Tiefbaubeton"
"543","IfcBeam","Betonfertigteil hochfest"
"544","IfcBeam","Tiefbaubeton"
"545","IfcBeam","Betonfertigteil hochfest"
"546","IfcBeam","Tiefbaubeton"
"546","IfcBeam","Betonfertigteil hochfest"
"547","IfcBeam","Betonfertigteil hochfest"
"548","IfcBeam","Tiefbaubeton"
"549","IfcBeam","Tiefbaubeton"
"550","IfcBeam","Tiefbaubeton"
"551","IfcBeam","Betonfertigteil normalfest"
"552","IfcBeam","Betonfertigteil normalfest"
"553","IfcBeam","Tiefbaubeton"
"554","IfcBeam","Betonfertigteil hochfest"
"555","IfcBeam","Betonfertigteil hochfest"
"556","IfcBeam","Tiefbaubeton"
"557","IfcBeam","Tiefbaubeton"
"558","IfcBeam","Betonfertigteil normalfest"
"559","IfcBeam","Tiefbaubeton"
"560","IfcBeam","Tiefbaubeton"
"561","IfcBeam","Tiefbaubeton"
"561","IfcBeam","Betonfertigteil normalfest"
"561","IfcBeam","Betonfertigteil hochfest"
"562","IfcBeam","Betonfertigteil normalfest"
"562","IfcBeam","Betonfertigteil hochfest"
"563","IfcBeam","Tiefbaubeton"
"564","IfcBeam","Tiefbaubeton"
"565","IfcBeam","Betonfertigteil normalfest"
"565","IfcBeam","Betonfertigteil hochfest"
"566","IfcBeam","Tiefbaubeton"
"566","IfcBeam","Betonfertigteil normalfest"
"567","IfcBeam","Betonfertigteil normalfest"
"568","IfcBeam","Tiefbaubeton"
"569","IfcBeam","Tiefbaubeton"
"569","IfcBeam","Betonfertigteil normalfest"
"570","IfcBeam","Betonfertigteil normalfest"
"571","IfcBeam","Tiefbaubeton"
"572","IfcBeam","Tiefbaubeton"
"572","IfcBeam","Betonfertigteil normalfest"
"573","IfcBeam","Tiefbaubeton"
"574","IfcBeam","Betonfertigteil normalfest"
"575","IfcBeam","Tiefbaubeton"
"575","IfcBeam","Betonfertigteil hochfest"
"576","IfcBeam","Tiefbaubeton"
"577","IfcBeam","Betonfertigteil hochfest"
"578","IfcBeam","Tiefbaubeton"
"578","IfcBeam","Betonfertigteil hochfest"
"579","IfcBeam","Tiefbaubeton"
"580","IfcBeam","Betonfertigteil hochfest"
"581","IfcBeam","Tiefbaubeton"
"582","IfcBeam","Betonfertigteil normalfest"
"583","IfcBeam","Tiefbaubeton"
"584","IfcBeam","Tiefbaubeton"
"585","IfcBeam","Tiefbaubeton"
"586","IfcBeam","Tiefbaubeton"
"587","IfcBeam","Betonfertigteil hochfest"
"588","IfcBeam","Tiefbaubeton"
"589","IfcBeam","Tiefbaubeton"
"590","IfcBeam","Tiefbaubeton"
"591","IfcBeam","Betonfertigteil normalfest"
"592","IfcBeam","Tiefbaubeton"
"593","IfcBeam","Betonfertigteil normalfest"
"594","IfcBeam","Betonfertigteil hochfest"
"595","IfcBeam","Stahlprofil blank"
"596","IfcBeam","Stahlprofil blank"
"597","IfcBeam","Stahlprofil blank"
"598","IfcBeam","Massivholz Buche Eiche kammergetrocknet gehobelt"
"598","IfcBeam","Massivholz Buche Eiche kammergetrocknet rau"
"598","IfcBeam","Massivholz Buche Eiche luftgetrocknet rau"
"599","IfcBeam","Massivholz Buche Eiche kammergetrocknet gehobelt"
"599","IfcBeam","Massivholz Buche Eiche kammergetrocknet rau"
"599","IfcBeam","Massivholz Buche Eiche luftgetrocknet rau"
"600","IfcBeam","Konstruktionsvollholz"
"600","IfcBeam","Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt"
"600","IfcBeam","Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt"
"600","IfcBeam","Massivholz Fichte Tanne Lärche luftgetrocknet rau"
"601","IfcBeam","Balkenschichtholz"
"601","IfcBeam","Brettschichtholz"
"601","IfcBeam","Brettsperrholz"
"601","IfcBeam","Konstruktionsvollholz"
"602","IfcBeam","Konstruktionsvollholz"
"602","IfcBeam","Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt"
"602","IfcBeam","Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt"
"602","IfcBeam","Massivholz Fichte Tanne Lärche luftgetrocknet rau"
"603","IfcBeam","Stahlprofil blank"
"604","IfcBeam","Stahlprofil blank"
"605","IfcBeam","Stahlprofil blank"
"606","IfcBeam","Stahlprofil blank"
"607","IfcBeam","Stahlprofil blank"
"608","IfcBeam","Stahlprofil blank"
"609","IfcBeam","Stahlprofil blank"
"610","IfcBeam","Stahlprofil blank"
"611","IfcBeam","Konstruktionsvollholz"
"611","IfcBeam","Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt"
"611","IfcBeam","Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt"
"611","IfcBeam","Massivholz Fichte Tanne Lärche luftgetrocknet rau"
"612","IfcBeam","Tiefbaubeton"
"612","IfcBeam","Betonfertigteil normalfest"
"612","IfcBeam","Betonfertigteil hochfest"
"613","IfcBeam","Betonfertigteil normalfest"
"613","IfcBeam","Betonfertigteil hochfest"
"614","IfcBeam","Tiefbaubeton"
"615","IfcBeam","Betonfertigteil normalfest"
"615","IfcBeam","Betonfertigteil hochfest"
"616","IfcBeam","Tiefbaubeton"
"616","IfcBeam","Betonfertigteil normalfest"
"617","IfcBeam","Tiefbaubeton"
"618","IfcBeam","Betonfertigteil normalfest"
"619","IfcBeam","Tiefbaubeton"
"619","IfcBeam","Betonfertigteil normalfest"
"620","IfcBeam","Tiefbaubeton"
"621","IfcBeam","Betonfertigteil normalfest"
"622","IfcBeam","Tiefbaubeton"
"622","IfcBeam","Betonfertigteil normalfest"
"623","IfcBeam","Betonfertigteil normalfest"
"624","IfcBeam","Tiefbaubeton"
"625","IfcBeam","Tiefbaubeton"
"625","IfcBeam","Betonfertigteil hochfest"
"626","IfcBeam","Betonfertigteil hochfest"
"627","IfcBeam","Tiefbaubeton"
"628","IfcBeam","Tiefbaubeton"
"628","IfcBeam","Betonfertigteil hochfest"
"629","IfcBeam","Tiefbaubeton"
"630","IfcBeam","Betonfertigteil hochfest"
"631","IfcBeam","Tiefbaubeton"
"632","IfcBeam","Tiefbaubeton"
"633","IfcBeam","Betonfertigteil normalfest"
"634","IfcBeam","Betonfertigteil hochfest"
"635","IfcBeam","Tiefbaubeton"
"636","IfcBeam","Betonfertigteil normalfest"
"637","IfcBeam","Tiefbaubeton"
"638","IfcBeam","Tiefbaubeton"
"639","IfcBeam","Tiefbaubeton"
"640","IfcBeam","Tiefbaubeton"
"641","IfcBeam","Tiefbaubeton"
"642","IfcBeam","Betonfertigteil hochfest"
"643","IfcBeam","Tiefbaubeton"
"644","IfcBeam","Betonfertigteil normalfest"
"645","IfcBeam","Tiefbaubeton"
"645","IfcBeam","Betonfertigteil normalfest"
"645","IfcBeam","Betonfertigteil hochfest"
"646","IfcBeam","Betonfertigteil normalfest"
"646","IfcBeam","Betonfertigteil hochfest"
"647","IfcBeam","Tiefbaubeton"
"648","IfcBeam","Tiefbaubeton"
"649","IfcBeam","Betonfertigteil normalfest"
"649","IfcBeam","Betonfertigteil hochfest"
"650","IfcBeam","Tiefbaubeton"
"650","IfcBeam","Betonfertigteil normalfest"
"651","IfcBeam","Betonfertigteil normalfest"
"652","IfcBeam","Tiefbaubeton"
"653","IfcBeam","Tiefbaubeton"
"653","IfcBeam","Betonfertigteil normalfest"
"654","IfcBeam","Tiefbaubeton"
"655","IfcBeam","Betonfertigteil normalfest"
"656","IfcBeam","Tiefbaubeton"
"656","IfcBeam","Betonfertigteil normalfest"
"657","IfcBeam","Betonfertigteil normalfest"
"658","IfcBeam","Tiefbaubeton"
"659","IfcBeam","Tiefbaubeton"
"659","IfcBeam","Betonfertigteil hochfest"
"660","IfcBeam","Betonfertigteil hochfest"
"661","IfcBeam","Tiefbaubeton"
"662","IfcBeam","Tiefbaubeton"
"662","IfcBeam","Betonfertigteil hochfest"
"663","IfcBeam","Betonfertigteil hochfest"
"664","IfcBeam","Tiefbaubeton"
"665","IfcBeam","Tiefbaubeton"
"666","IfcBeam","Tiefbaubeton"
"667","IfcBeam","Betonfertigteil normalfest"
"668","IfcBeam","Betonfertigteil hochfest"
"669","IfcBeam","Tiefbaubeton"
"670","IfcBeam","Betonfertigteil normalfest"
"671","IfcBeam","Tiefbaubeton"
"672","IfcBeam","Tiefbaubeton"
"673","IfcBeam","Tiefbaubeton"
"674","IfcBeam","Tiefbaubeton"
"675","IfcBeam","Tiefbaubeton"
"676","IfcBeam","Tiefbaubeton"
"677","IfcBeam","Betonfertigteil normalfest"
"678","IfcBeam","Betonfertigteil hochfest"
"679","IfcBeam","Tiefbaubeton"
"679","IfcBeam","Betonfertigteil normalfest"
"679","IfcBeam","Betonfertigteil hochfest"
"680","IfcBeam","Betonfertigteil normalfest"
"680","IfcBeam","Betonfertigteil hochfest"
"681","IfcBeam","Tiefbaubeton"
"682","IfcBeam","Tiefbaubeton"
"683","IfcBeam","Betonfertigteil normalfest"
"683","IfcBeam","Betonfertigteil hochfest"
"684","IfcBeam","Tiefbaubeton"
"684","IfcBeam","Betonfertigteil normalfest"
"685","IfcBeam","Betonfertigteil normalfest"
"686","IfcBeam","Tiefbaubeton"
"687","IfcBeam","Tiefbaubeton"
"687","IfcBeam","Betonfertigteil normalfest"
"688","IfcBeam","Betonfertigteil normalfest"
"689","IfcBeam","Tiefbaubeton"
"690","IfcBeam","Tiefbaubeton"
"690","IfcBeam","Betonfertigteil normalfest"
"691","IfcBeam","Betonfertigteil normalfest"
"692","IfcBeam","Tiefbaubeton"
"693","IfcBeam","Tiefbaubeton"
"693","IfcBeam","Betonfertigteil hochfest"
"694","IfcBeam","Tiefbaubeton"
"695","IfcBeam","Betonfertigteil hochfest"
"696","IfcBeam","Tiefbaubeton"
"696","IfcBeam","Betonfertigteil hochfest"
"697","IfcBeam","Betonfertigteil hochfest"
"698","IfcBeam","Tiefbaubeton"
"699","IfcBeam","Tiefbaubeton"
"700","IfcBeam","Tiefbaubeton"
"701","IfcBeam","Tiefbaubeton"
"702","IfcBeam","Betonfertigteil normalfest"
"703","IfcBeam","Tiefbaubeton"
"704","IfcBeam","Betonfertigteil normalfest"
"705","IfcBeam","Tiefbaubeton"
"706","IfcBeam","Tiefbaubeton"
"707","IfcBeam","Tiefbaubeton"
"708","IfcBeam","Betonfertigteil normalfest"
"709","IfcBeam","Betonfertigteil hochfest"
"710","IfcBeam","Betonfertigteil hochfest"
"711","IfcBeam","Tiefbaubeton"
"712","IfcBeam","Tiefbaubeton"
"712","IfcBeam","Betonfertigteil normalfest"
"712","IfcBeam","Betonfertigteil hochfest"
"713","IfcBeam","Betonfertigteil normalfest"
"713","IfcBeam","Betonfertigteil hochfest"
"714","IfcBeam","Tiefbaubeton"
"715","IfcBeam","Tiefbaubeton"
"716","IfcBeam","Betonfertigteil normalfest"
"716","IfcBeam","Betonfertigteil hochfest"
"717","IfcBeam","Tiefbaubeton"
"717","IfcBeam","Betonfertigteil normalfest"
"718","IfcBeam","Tiefbaubeton"
"719","IfcBeam","Betonfertigteil normalfest"
"720","IfcBeam","Tiefbaubeton"
"720","IfcBeam","Betonfertigteil normalfest"
"721","IfcBeam","Betonfertigteil normalfest"
"722","IfcBeam","Tiefbaubeton"
"723","IfcBeam","Tiefbaubeton"
"723","IfcBeam","Betonfertigteil normalfest"
"724","IfcBeam","Betonfertigteil normalfest"
"725","IfcBeam","Tiefbaubeton"
"726","IfcBeam","Tiefbaubeton"
"726","IfcBeam","Betonfertigteil hochfest"
"727","IfcBeam","Tiefbaubeton"
"728","IfcBeam","Betonfertigteil hochfest"
"729","IfcBeam","Tiefbaubeton"
"729","IfcBeam","Betonfertigteil hochfest"
"730","IfcBeam","Tiefbaubeton"
"731","IfcBeam","Betonfertigteil hochfest"
"732","IfcBeam","Tiefbaubeton"
"733","IfcBeam","Betonfertigteil normalfest"
"734","IfcBeam","Tiefbaubeton"
"735","IfcBeam","Tiefbaubeton"
"736","IfcBeam","Tiefbaubeton"
"737","IfcBeam","Tiefbaubeton"
"738","IfcBeam","Tiefbaubeton"
"739","IfcBeam","Tiefbaubeton"
"740","IfcBeam","Tiefbaubeton"
"741","IfcBeam","Betonfertigteil normalfest"
"742","IfcBeam","Tiefbaubeton"
"743","IfcBeam","Betonfertigteil normalfest"
"744","IfcBeam","Betonfertigteil hochfest"
"745","IfcBeam","Betonfertigteil hochfest"
"746","IfcBearing","Stahlblech verzinkt"
"747","IfcBearing","Stahlblech verzinkt"
"748","IfcBearing","Stahlblech verzinkt"
"749","IfcBearing","Polyurethan PUR PIR"
"749","IfcBearing","Kautschukdichtungsmasse"
"749","IfcBearing","Dichtungsbahn Gummi EPDM"
"750","IfcBearing","Polyurethan PUR PIR"
"750","IfcBearing","Kautschukdichtungsmasse"
"750","IfcBearing","Dichtungsbahn Gummi EPDM"
"751","IfcBearing","Stahlblech verzinkt"
"752","IfcBearing","Stahlblech verzinkt"
"753","IfcBearing","Stahlblech verzinkt"
"754","IfcBearing","Stahlblech verzinkt"
"755","IfcBearing","Stahlblech verzinkt"
"756","IfcBearing","Stahlblech verzinkt"
"757","IfcBearing","Stahlblech verzinkt"
"758","IfcBearing","Stahlblech verzinkt"
"759","IfcBearing","Stahlblech verzinkt"
"760","IfcBearing","Stahlblech verzinkt"
"761","IfcBearing","Stahlblech verzinkt"
"762","IfcBearing","Stahlblech verzinkt"
"763","IfcBearing","Stahlblech verzinkt"
"764","IfcBearing","Stahlblech verzinkt"
"765","IfcBearing","Stahlblech verzinkt"
"766","IfcBearing","Stahlblech verzinkt"
"767","IfcBearing","Stahlblech verzinkt"
"768","IfcBearing","Stahlblech verzinkt"
"769","IfcBearing","Stahlblech verzinkt"
"770","IfcBearing","Stahlblech verzinkt"
"771","IfcBearing","Stahlblech verzinkt"
"772","IfcBearing","Stahlblech verzinkt"
"773","IfcBearing","Polyurethan PUR PIR"
"773","IfcBearing","Kautschukdichtungsmasse"
"773","IfcBearing","Dichtungsbahn Gummi EPDM"
"774","IfcBearing","Polyurethan PUR PIR"
"774","IfcBearing","Kautschukdichtungsmasse"
"774","IfcBearing","Dichtungsbahn Gummi EPDM"
"775","IfcBearing","Stahlblech verzinkt"
"776","IfcBearing","Stahlblech verzinkt"
"777","IfcBearing","Stahlblech verzinkt"
"778","IfcBearing","Stahlblech verzinkt"
"779","IfcBearing","Stahlblech verzinkt"
"780","IfcBearing","Stahlblech verzinkt"
"781","IfcBearing","Stahlblech verzinkt"
"782","IfcBearing","Stahlblech verzinkt"
"783","IfcBearing","Polyurethan PUR PIR"
"783","IfcBearing","Kautschukdichtungsmasse"
"783","IfcBearing","Dichtungsbahn Gummi EPDM"
"784","IfcBearing","Polyurethan PUR PIR"
"784","IfcBearing","Kautschukdichtungsmasse"
"784","IfcBearing","Dichtungsbahn Gummi EPDM"
"785","IfcBearing","Stahlblech verzinkt"
"786","IfcBearing","Stahlblech verzinkt"
"787","IfcBearing","Stahlblech verzinkt"
"788","IfcBearing","Polyurethan PUR PIR"
"788","IfcBearing","Kautschukdichtungsmasse"
"788","IfcBearing","Dichtungsbahn Gummi EPDM"
"789","IfcBearing","Polyurethan PUR PIR"
"789","IfcBearing","Kautschukdichtungsmasse"
"789","IfcBearing","Dichtungsbahn Gummi EPDM"
"790","IfcBearing","Stahlblech verzinkt"
"791","IfcBearing","Stahlblech verzinkt"
"792","IfcBearing","Stahlblech verzinkt"
"793","IfcBearing","Stahlblech verzinkt"
"794","IfcBearing","Stahlblech verzinkt"
"795","IfcBearing","Stahlblech verzinkt"
"796","IfcBearing","Stahlblech verzinkt"
"797","IfcBearing","Stahlblech verzinkt"
"798","IfcBearing","Polyurethan PUR PIR"
"798","IfcBearing","Kautschukdichtungsmasse"
"798","IfcBearing","Dichtungsbahn Gummi EPDM"
"799","IfcBearing","Stahlblech verzinkt"
"800","IfcBearing","Stahlblech verzinkt"
"801","IfcBearing","Stahlblech verzinkt"
"802","IfcBearing","Polyurethan PUR PIR"
"802","IfcBearing","Kautschukdichtungsmasse"
"802","IfcBearing","Dichtungsbahn Gummi EPDM"
"803","IfcBearing","Polyurethan PUR PIR"
"803","IfcBearing","Kautschukdichtungsmasse"
"803","IfcBearing","Dichtungsbahn Gummi EPDM"
"804","IfcBearing","Stahlblech verzinkt"
"805","IfcBearing","Stahlblech verzinkt"
"806","IfcBearing","Stahlblech verzinkt"
"807","IfcBearing","Stahlblech verzinkt"
"808","IfcBearing","Stahlblech verzinkt"
"809","IfcBearing","Stahlblech verzinkt"
"810","IfcBearing","Stahlblech verzinkt"
"811","IfcBearing","Stahlblech verzinkt"
"812","IfcBearing","Stahlblech verzinkt"
"813","IfcBearing","Stahlblech verzinkt"
"814","IfcBearing","Stahlblech verzinkt"
"815","IfcBearing","Stahlblech verzinkt"
"816","IfcBearing","Stahlblech verzinkt"
"817","IfcBearing","Stahlblech verzinkt"
"818","IfcBearing","Stahlblech verzinkt"
"819","IfcBearing","Stahlblech verzinkt"
"820","IfcBearing","Stahlblech verzinkt"
"821","IfcBearing","Stahlblech verzinkt"
"822","IfcBearing","Stahlblech verzinkt"
"823","IfcBearing","Stahlblech verzinkt"
"824","IfcBearing","Stahlblech verzinkt"
"825","IfcBearing","Stahlblech verzinkt"
"826","IfcBearing","Stahlblech verzinkt"
"827","IfcBearing","Stahlblech verzinkt"
"828","IfcBearing","Stahlblech verzinkt"
"829","IfcBearing","Stahlblech verzinkt"
"830","IfcBearing","Stahlblech verzinkt"
"831","IfcBearing","Stahlblech verzinkt"
"832","IfcBearing","Stahlblech verzinkt"
"833","IfcBearing","Stahlblech verzinkt"
"834","IfcBearing","Stahlblech verzinkt"
"835","IfcBearing","Stahlblech verzinkt"
"836","IfcBearing","Stahlblech verzinkt"
"837","IfcBearing","Stahlblech verzinkt"
"838","IfcBearing","Stahlblech verzinkt"
"839","IfcBearing","Stahlblech verzinkt"
"840","IfcBearing","Stahlblech verzinkt"
"841","IfcBearing","Stahlblech verzinkt"
"842","IfcBearing","Stahlblech verzinkt"
"843","IfcBearing","Stahlblech verzinkt"
"844","IfcBearing","Stahlblech verzinkt"
"845","IfcBuildingElementProxy","Stahlblech blank"
"845","IfcBuildingElementProxy","Stahlprofil blank"
"846","IfcBuildingElementProxy","Stahlblech blank"
"846","IfcBuildingElementProxy","Stahlprofil blank"
"847","IfcBuildingElementProxy","Stahlblech blank"
"847","IfcBuildingElementProxy","Stahlprofil blank"
"848","IfcBuildingElementProxy","Aluminiumblech blank"
"848","IfcBuildingElementProxy","Aluminiumprofil blank"
"849","IfcBuildingElementProxy","Gussasphalt"
"850","IfcBuildingElementProxy","Tiefbaubeton"
"850","IfcBuildingElementProxy","Betonfertigteil normalfest"
"850","IfcBuildingElementProxy","Betonfertigteil hochfest"
"851","IfcBuildingElementProxy","Betonfertigteil normalfest"
"851","IfcBuildingElementProxy","Betonfertigteil hochfest"
"852","IfcBuildingElementProxy","Tiefbaubeton"
"853","IfcBuildingElementProxy","Tiefbaubeton"
"854","IfcBuildingElementProxy","Betonfertigteil normalfest"
"854","IfcBuildingElementProxy","Betonfertigteil hochfest"
"855","IfcBuildingElementProxy","Magerbeton"
"856","IfcBuildingElementProxy","Magerbeton"
"857","IfcBuildingElementProxy","Magerbeton"
"858","IfcBuildingElementProxy","Magerbeton"
"859","IfcBuildingElementProxy","Tiefbaubeton"
"859","IfcBuildingElementProxy","Betonfertigteil normalfest"
"860","IfcBuildingElementProxy","Betonfertigteil normalfest"
"861","IfcBuildingElementProxy","Tiefbaubeton"
"862","IfcBuildingElementProxy","Tiefbaubeton"
"862","IfcBuildingElementProxy","Betonfertigteil normalfest"
"863","IfcBuildingElementProxy","Tiefbaubeton"
"864","IfcBuildingElementProxy","Betonfertigteil normalfest"
"865","IfcBuildingElementProxy","Tiefbaubeton"
"865","IfcBuildingElementProxy","Betonfertigteil normalfest"
"866","IfcBuildingElementProxy","Tiefbaubeton"
"867","IfcBuildingElementProxy","Betonfertigteil normalfest"
"868","IfcBuildingElementProxy","Tiefbaubeton"
"868","IfcBuildingElementProxy","Betonfertigteil hochfest"
"869","IfcBuildingElementProxy","Betonfertigteil hochfest"
"870","IfcBuildingElementProxy","Tiefbaubeton"
"871","IfcBuildingElementProxy","Tiefbaubeton"
"871","IfcBuildingElementProxy","Betonfertigteil hochfest"
"872","IfcBuildingElementProxy","Tiefbaubeton"
"873","IfcBuildingElementProxy","Betonfertigteil hochfest"
"874","IfcBuildingElementProxy","Tiefbaubeton"
"875","IfcBuildingElementProxy","Tiefbaubeton"
"876","IfcBuildingElementProxy","Betonfertigteil normalfest"
