model,pipeline_variant,cross_encoder_model,query_id,query,relevant_input,relevant_resolved,relevant_count,predicted_top1,predicted_top1_score,expected_rank,top1_correct,hit@1,hit@10,hit@20,hit@30,hit@50,mrr@10,ndcg@10,map@10,recall@10,top10_materials,top10_scores
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,38,IfcColumn S235JR,Stahlprofil blank | Stahlblech verzinkt,Stahlprofil blank | Stahlblech verzinkt,2,Backstein,0.393377,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.571429,0.361111,1.000000,Backstein | Stahlprofil blank | Betonziegel | Kalksandstein | Gusseisen | Blei | Stahlblech blank | Rundkies | Stahlblech verzinkt | Heissbitumen,0.393377 | 0.366003 | 0.355728 | 0.349434 | 0.342849 | 0.334457 | 0.330884 | 0.323354 | 0.320855 | 0.311374
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,39,IfcColumn Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.676771,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Betonziegel | Bohrpfahlbeton | Betonfertigteil normalfest | Betonfertigteil hochfest | 2K-Fliessbelag Epoxidharz,0.676771 | 0.583398 | 0.545550 | 0.543084 | 0.542251 | 0.492122 | 0.435898 | 0.412532 | 0.396922 | 0.376282
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,40,IfcColumn Stahlbeton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.674014,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Magerbeton | Hartbeton zweischichtig | Betonziegel | Bohrpfahlbeton | Betonfertigteil hochfest | Betonfertigteil normalfest | 2K-Fliessbelag Epoxidharz,0.674014 | 0.620435 | 0.570106 | 0.567841 | 0.557727 | 0.445167 | 0.442369 | 0.366210 | 0.363197 | 0.341964
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,41,IfcColumn S235JR,Stahlprofil blank | Stahlblech verzinkt,Stahlprofil blank | Stahlblech verzinkt,2,Backstein,0.393377,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.571429,0.361111,1.000000,Backstein | Stahlprofil blank | Betonziegel | Kalksandstein | Gusseisen | Blei | Stahlblech blank | Rundkies | Stahlblech verzinkt | Heissbitumen,0.393377 | 0.366003 | 0.355728 | 0.349434 | 0.342849 | 0.334457 | 0.330884 | 0.323354 | 0.320855 | 0.311374
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,42,IfcColumn Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.676771,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Betonziegel | Bohrpfahlbeton | Betonfertigteil normalfest | Betonfertigteil hochfest | 2K-Fliessbelag Epoxidharz,0.676771 | 0.583398 | 0.545550 | 0.543084 | 0.542251 | 0.492122 | 0.435898 | 0.412532 | 0.396922 | 0.376282
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,43,IfcColumn Stahlbeton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.674014,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Magerbeton | Hartbeton zweischichtig | Betonziegel | Bohrpfahlbeton | Betonfertigteil hochfest | Betonfertigteil normalfest | 2K-Fliessbelag Epoxidharz,0.674014 | 0.620435 | 0.570106 | 0.567841 | 0.557727 | 0.445167 | 0.442369 | 0.366210 | 0.363197 | 0.341964
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,44,IfcColumn S235JR,Stahlprofil blank | Stahlblech verzinkt,Stahlprofil blank | Stahlblech verzinkt,2,Backstein,0.393377,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.571429,0.361111,1.000000,Backstein | Stahlprofil blank | Betonziegel | Kalksandstein | Gusseisen | Blei | Stahlblech blank | Rundkies | Stahlblech verzinkt | Heissbitumen,0.393377 | 0.366003 | 0.355728 | 0.349434 | 0.342849 | 0.334457 | 0.330884 | 0.323354 | 0.320855 | 0.311374
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,45,IfcColumn Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.676771,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Betonziegel | Bohrpfahlbeton | Betonfertigteil normalfest | Betonfertigteil hochfest | 2K-Fliessbelag Epoxidharz,0.676771 | 0.583398 | 0.545550 | 0.543084 | 0.542251 | 0.492122 | 0.435898 | 0.412532 | 0.396922 | 0.376282
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,46,IfcColumn Stahlbeton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.674014,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Magerbeton | Hartbeton zweischichtig | Betonziegel | Bohrpfahlbeton | Betonfertigteil hochfest | Betonfertigteil normalfest | 2K-Fliessbelag Epoxidharz,0.674014 | 0.620435 | 0.570106 | 0.567841 | 0.557727 | 0.445167 | 0.442369 | 0.366210 | 0.363197 | 0.341964
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,47,IfcColumn S235JR,Stahlprofil blank | Stahlblech verzinkt,Stahlprofil blank | Stahlblech verzinkt,2,Backstein,0.393377,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.571429,0.361111,1.000000,Backstein | Stahlprofil blank | Betonziegel | Kalksandstein | Gusseisen | Blei | Stahlblech blank | Rundkies | Stahlblech verzinkt | Heissbitumen,0.393377 | 0.366003 | 0.355728 | 0.349434 | 0.342849 | 0.334457 | 0.330884 | 0.323354 | 0.320855 | 0.311374
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,48,IfcCourse Gestein,Kalksteinplatte | Hartsandsteinplatte | Kies gebrochen,Kalksteinplatte | Hartsandsteinplatte | Kies gebrochen,3,Backstein,0.608992,6,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.166667,0.471628,0.275794,1.000000,Backstein | Kalksandstein | Betonziegel | Sand | Rundkies | Kalksteinplatte | Kies gebrochen | Hartsandsteinplatte | Gipskartonplatte | Kunststeinplatte zementgebunden,0.608992 | 0.568784 | 0.484529 | 0.422812 | 0.402720 | 0.367913 | 0.351324 | 0.338803 | 0.328577 | 0.323517
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,49,IfcCourse Schotter,Kies gebrochen,Kies gebrochen,1,Gipskartonplatte,0.353102,39,False,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Gipskartonplatte | Backstein | Heissbitumen | Gussasphalt | Silicon-Fugenmasse | Brettsperrholz | Kalksandstein | Chromnickelstahlblech blank | Kautschukdichtungsmasse | Baukleber Einbettmörtel organisch,0.353102 | 0.341377 | 0.331175 | 0.325990 | 0.322341 | 0.322054 | 0.321932 | 0.320959 | 0.320564 | 0.320447
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,50,IfcCourse Schotter,Kies gebrochen,Kies gebrochen,1,Gipskartonplatte,0.353102,39,False,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Gipskartonplatte | Backstein | Heissbitumen | Gussasphalt | Silicon-Fugenmasse | Brettsperrholz | Kalksandstein | Chromnickelstahlblech blank | Kautschukdichtungsmasse | Baukleber Einbettmörtel organisch,0.353102 | 0.341377 | 0.331175 | 0.325990 | 0.322341 | 0.322054 | 0.321932 | 0.320959 | 0.320564 | 0.320447
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,51,IfcCourse Kies,Rundkies,Rundkies,1,Kies gebrochen,0.487476,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Kies gebrochen | Rundkies | Sand | Tiefgründung Rüttelstopfsäule | 2K-Fliessbelag Epoxidharz | Silicon-Fugenmasse | Kupferblech blank | Heissbitumen | Blei | Gipsfaserplatte,0.487476 | 0.443552 | 0.438700 | 0.349694 | 0.346571 | 0.334144 | 0.323047 | 0.316439 | 0.315957 | 0.301807
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,52,IfcCourse Gestein,Kies gebrochen,Kies gebrochen,1,Backstein,0.608992,7,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.142857,0.333333,0.142857,1.000000,Backstein | Kalksandstein | Betonziegel | Sand | Rundkies | Kalksteinplatte | Kies gebrochen | Hartsandsteinplatte | Gipskartonplatte | Kunststeinplatte zementgebunden,0.608992 | 0.568784 | 0.484529 | 0.422812 | 0.402720 | 0.367913 | 0.351324 | 0.338803 | 0.328577 | 0.323517
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,53,IfcCourse Erdmaterial,Sand,Sand,1,2K-Fliessbelag Epoxidharz,0.448353,15,False,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2K-Fliessbelag Epoxidharz | Hartbeton einschichtig | Hartbeton zweischichtig | Tiefbaubeton | Baukleber Einbettmörtel mineralisch | Glasfaserbeton | 2-Komponenten Klebstoff | Konstruktionsvollholz | Kautschukdichtungsmasse | Tiefgründung Rüttelstopfsäule,0.448353 | 0.444928 | 0.433134 | 0.399186 | 0.397240 | 0.386916 | 0.373483 | 0.358772 | 0.342627 | 0.340408
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,54,IfcCourse Mineralischer Filter,Kies gebrochen | Sand,Kies gebrochen | Sand,2,Baukleber Einbettmörtel mineralisch,0.554289,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.650921,0.500000,1.000000,Baukleber Einbettmörtel mineralisch | Kies gebrochen | Rundkies | Sand | Silicon-Fugenmasse | Plexiglas PMMA Acrylglas | Messing-/Baubronzeblech | Baukleber Einbettmörtel organisch | Backstein | Blei,0.554289 | 0.494578 | 0.493279 | 0.466605 | 0.358979 | 0.347463 | 0.341042 | 0.334937 | 0.323926 | 0.320115
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,55,IfcCourse Kies-Sand-Gemisch,Rundkies | Sand,Rundkies | Sand,2,Kies gebrochen,0.625114,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.693426,0.583333,1.000000,Kies gebrochen | Sand | Rundkies | Hartsandsteinplatte | Baukleber Einbettmörtel mineralisch | 2K-Fliessbelag Epoxidharz | Silicon-Fugenmasse | Faserzementplatte | Tiefgründung Rüttelstopfsäule | Natursteinplatte poliert,0.625114 | 0.601119 | 0.521083 | 0.431606 | 0.430768 | 0.429650 | 0.370239 | 0.363420 | 0.362642 | 0.350809
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,56,IfcCourse Asphalt,Gussasphalt,Gussasphalt,1,Heissbitumen,0.621158,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Heissbitumen | Gussasphalt | Bitumenemulsion | Dichtungsbahn bituminös | Blei | Kupferblech blank | 2-Komponenten Klebstoff | Chromstahlblech verzinnt | Gusseisen | Polycarbonat PC,0.621158 | 0.588728 | 0.415384 | 0.406036 | 0.364508 | 0.336404 | 0.325993 | 0.300293 | 0.300035 | 0.288448
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,57,IfcCourse Beton C30/37,Hartbeton einschichtig | Hartbeton zweischichtig | Tiefbaubeton,Hartbeton einschichtig | Hartbeton zweischichtig | Tiefbaubeton,3,Tiefbaubeton,0.662189,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.885460,0.755556,1.000000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Magerbeton | Hartbeton zweischichtig | Bohrpfahlbeton | Betonfertigteil normalfest | Betonziegel | Betonfertigteil hochfest | 2K-Fliessbelag Epoxidharz,0.662189 | 0.569618 | 0.501856 | 0.492687 | 0.483540 | 0.451118 | 0.417940 | 0.397345 | 0.379446 | 0.371485
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,58,IfcCourse Gestein,Kies gebrochen | Rundkies,Kies gebrochen | Rundkies,2,Backstein,0.608992,5,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.200000,0.441580,0.242857,1.000000,Backstein | Kalksandstein | Betonziegel | Sand | Rundkies | Kalksteinplatte | Kies gebrochen | Hartsandsteinplatte | Gipskartonplatte | Kunststeinplatte zementgebunden,0.608992 | 0.568784 | 0.484529 | 0.422812 | 0.402720 | 0.367913 | 0.351324 | 0.338803 | 0.328577 | 0.323517
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,59,IfcCourse Schotter,Kies gebrochen,Kies gebrochen,1,Gipskartonplatte,0.353102,39,False,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Gipskartonplatte | Backstein | Heissbitumen | Gussasphalt | Silicon-Fugenmasse | Brettsperrholz | Kalksandstein | Chromnickelstahlblech blank | Kautschukdichtungsmasse | Baukleber Einbettmörtel organisch,0.353102 | 0.341377 | 0.331175 | 0.325990 | 0.322341 | 0.322054 | 0.321933 | 0.320959 | 0.320564 | 0.320447
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,60,IfcCovering Metall,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Chromstahlblech verzinnt,0.691863,17,False,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Chromstahlblech verzinnt | Chromnickelstahlblech verzinnt | Chromstahlblech blank | Blei | Chromnickelstahlblech blank | Messing-/Baubronzeblech | Kupferblech blank | Aluminiumblech blank | Baukleber Einbettmörtel mineralisch | Gussasphalt,0.691863 | 0.661603 | 0.655193 | 0.627220 | 0.620749 | 0.606787 | 0.562619 | 0.358345 | 0.357568 | 0.345554
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,61,IfcCovering Faserzement,Faserzementplatte,Faserzementplatte,1,Faserzementplatte,0.522665,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Faserzementplatte | 2K-Fliessbelag Epoxidharz | Hartbeton einschichtig | Baukleber Einbettmörtel mineralisch | Hartbeton zweischichtig | Messing-/Baubronzeblech | Baukleber Einbettmörtel organisch | Gipsfaserplatte | Kautschukdichtungsmasse | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden,0.522665 | 0.461702 | 0.404081 | 0.399428 | 0.386891 | 0.377512 | 0.375337 | 0.375175 | 0.371994 | 0.361729
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,62,IfcCovering Beton C30/37,Betonfertigteil normalfest,Betonfertigteil normalfest,1,Tiefbaubeton,0.629570,10,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.100000,0.289065,0.100000,1.000000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Magerbeton | Baukleber Einbettmörtel mineralisch | Dichtungsbahn bituminös | Betonfertigteil normalfest,0.629570 | 0.568320 | 0.548411 | 0.544120 | 0.517075 | 0.443694 | 0.428662 | 0.392294 | 0.352537 | 0.323812
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,63,IfcCovering Naturstein,Kalksteinplatte | Hartsandsteinplatte | Natursteinplatte geschliffen,Kalksteinplatte | Hartsandsteinplatte | Natursteinplatte geschliffen,3,Natursteinplatte geschliffen,0.794887,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.838547,0.666667,1.000000,Natursteinplatte geschliffen | Natursteinplatte geschnitten | Natursteinplatte poliert | Hartsandsteinplatte | Kunststeinplatte zementgebunden | Kalksteinplatte | Kies gebrochen | Rundkies | Sand | Faserzementplatte,0.794887 | 0.794557 | 0.780947 | 0.747099 | 0.730822 | 0.616483 | 0.606754 | 0.564422 | 0.500373 | 0.424938
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,64,IfcCovering Abdichtung,Dichtungsbahn bituminös | Polyethylenfolie PE | Heissbitumen | Dichtungsbahn Gummi EPDM | Dichtungsbahn Polyolefin FPO | 2K-Fliessbelag Epoxidharz | Bitumenemulsion,Dichtungsbahn bituminös | Polyethylenfolie PE | Heissbitumen | Dichtungsbahn Gummi EPDM | Dichtungsbahn Polyolefin FPO | 2K-Fliessbelag Epoxidharz | Bitumenemulsion,7,Kautschukdichtungsmasse,0.485657,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.429249,0.273810,0.428571,Kautschukdichtungsmasse | Dichtungsbahn bituminös | Dichtungsbahn Polyolefin FPO | Dichtungsbahn Gummi EPDM | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Polysulfiddichtungsmasse | Polyester UP glasfaserverstärkt | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich,0.485657 | 0.468105 | 0.440211 | 0.431581 | 0.405787 | 0.405651 | 0.378429 | 0.372440 | 0.365593 | 0.365311
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,65,IfcCovering Bitumenbahn,Dichtungsbahn bituminös | Heissbitumen | Bitumenemulsion,Dichtungsbahn bituminös | Heissbitumen | Bitumenemulsion,3,Dichtungsbahn bituminös,0.799492,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Dichtungsbahn bituminös | Heissbitumen | Bitumenemulsion | Dichtungsbahn Gummi EPDM | Kautschukdichtungsmasse | Dichtungsbahn Polyolefin FPO | Gussasphalt | 2-Komponenten Klebstoff | Baukleber Einbettmörtel organisch | Blei,0.799492 | 0.584085 | 0.557326 | 0.492503 | 0.482902 | 0.474647 | 0.434701 | 0.423247 | 0.392855 | 0.381498
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,66,IfcCovering Feinmörtel,Baukleber Einbettmörtel mineralisch,Baukleber Einbettmörtel mineralisch,1,Baukleber Einbettmörtel organisch,0.461496,4,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.250000,0.430677,0.250000,1.000000,Baukleber Einbettmörtel organisch | Chromnickelstahlblech verzinnt | Messing-/Baubronzeblech | Baukleber Einbettmörtel mineralisch | Chromstahlblech verzinnt | Chromnickelstahlblech blank | Kupferblech blank | Chromstahlblech blank | Backstein | Blei,0.461496 | 0.417966 | 0.411950 | 0.411338 | 0.402130 | 0.393736 | 0.389542 | 0.383901 | 0.373795 | 0.364000
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,67,IfcCovering Kunststoff,Polyethylenfolie PE | Polyethylenvlies PE | Polyethylen PE,Polyethylenfolie PE | Polyethylenvlies PE | Polyethylen PE,3,Polyvinylchlorid PVC,0.705979,9,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.111111,0.141267,0.037037,0.333333,Polyvinylchlorid PVC | Dichtungsbahn Polyolefin FPO | Polypropylen PP | Polycarbonat PC | Polystyrol extrudiert XPS | Polystyrol expandiert EPS | Polystyrol PS | Polyurethan PUR PIR | Polyethylenfolie PE | Polyester UP glasfaserverstärkt,0.705979 | 0.689000 | 0.688277 | 0.687573 | 0.687534 | 0.668859 | 0.637128 | 0.628836 | 0.611340 | 0.607031
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,68,IfcFooting Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.716615,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Bohrpfahlbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | 2K-Fliessbelag Epoxidharz | Betonziegel | Betonfertigteil normalfest | Baukleber Einbettmörtel mineralisch,0.716615 | 0.619411 | 0.543306 | 0.542760 | 0.531810 | 0.507729 | 0.408571 | 0.364520 | 0.362291 | 0.356330
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,69,IfcFooting Stahl,Stahlprofil blank | Stahlblech blank | Stahlblech verzinkt,Stahlprofil blank | Stahlblech blank | Stahlblech verzinkt,3,Stahlblech blank,0.695444,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech blank | Stahlprofil blank | Stahlblech verzinkt | Armierungsstahl | Gusseisen | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Spundwand gespriesst | Baugrubensicherung Rühlwand gespriesst | Chromstahlblech blank,0.695444 | 0.680565 | 0.637433 | 0.488694 | 0.434715 | 0.366778 | 0.362737 | 0.354940 | 0.350413 | 0.347013
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-02,baseline,-,70,IfcFooting S235JR,Stahlprofil blank | Stahlblech blank | Stahlblech verzinkt,Stahlprofil blank | Stahlblech blank | Stahlblech verzinkt,3,Polysulfiddichtungsmasse,0.335204,9,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.111111,0.141267,0.037037,0.333333,Polysulfiddichtungsmasse | Baugrubensicherung Spundwand gespriesst | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Rühlwand gespriesst | Heissbitumen | Baugrubensicherung Rühlwand auskragend | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Baukleber Einbettmörtel organisch | Stahlprofil blank | Rundkies,0.335204 | 0.331486 | 0.328149 | 0.317158 | 0.315510 | 0.301822 | 0.298457 | 0.297761 | 0.295628 | 0.293827
