model,query,expected_material_input,expected_material_resolved,predicted_top1,predicted_top1_score,expected_rank,expected_score,top1_correct,top5_correct,topk_materials,topk_scores
google/embeddinggemma-300m,IfcReinforcingBar Bügel B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 800,0.480430,28,0.376121,False,False,Baugrubensicherung Schlitzwand 800 | Bohrpfahlbeton | Baugrubensicherung Schlitzwand 400 | Gusseisen | Tiefbaubeton,0.480430 | 0.463321 | 0.439834 | 0.432892 | 0.426313
BAAI/bge-m3,IfcReinforcingBar Längsstab B500B,Armierungsstahl,Armierungsstahl,Armierungsstahl,0.485140,1,0.485140,True,True,Armierungsstahl | Baugrubensicherung Schlitzwand 400 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Bohrpfahlwand unverankert,0.485140 | 0.479299 | 0.477008 | 0.463002 | 0.461952
BAAI/bge-m3,IfcReinforcingBar Längsstab B500B,Armierungsstahl,Armierungsstahl,Armierungsstahl,0.485140,1,0.485140,True,True,Armierungsstahl | Baugrubensicherung Schlitzwand 400 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Bohrpfahlwand unverankert,0.485140 | 0.479299 | 0.477008 | 0.463002 | 0.461952
BAAI/bge-m3,IfcReinforcingBar Längsstab B500B,Armierungsstahl,Armierungsstahl,Armierungsstahl,0.485140,1,0.485140,True,True,Armierungsstahl | Baugrubensicherung Schlitzwand 400 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Bohrpfahlwand unverankert,0.485140 | 0.479299 | 0.477008 | 0.463002 | 0.461952
BAAI/bge-m3,IfcReinforcingBar Längsstab B500B,Armierungsstahl,Armierungsstahl,Armierungsstahl,0.485140,1,0.485140,True,True,Armierungsstahl | Baugrubensicherung Schlitzwand 400 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Bohrpfahlwand unverankert,0.485140 | 0.479299 | 0.477008 | 0.463002 | 0.461952
BAAI/bge-m3,IfcBeam GIRDER_SEGMENT Randbord Beton NPK G Test-Kommentar Ortbeton,Tiefbaubeton,Tiefbaubeton,Tiefgründung Ortbetonverdrängungspfahl 660/580,0.495713,8,0.447175,False,False,Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Magerbeton | Betonfertigteil hochfest | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich,0.495713 | 0.487914 | 0.471891 | 0.455834 | 0.455569
BAAI/bge-m3,IfcReinforcingBar SHEAR Bügel B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 400,0.490613,18,0.453419,False,False,Baugrubensicherung Schlitzwand 400 | Betonfertigteil hochfest | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Nagelwand,0.490613 | 0.490093 | 0.481970 | 0.472276 | 0.471529
BAAI/bge-m3,IfcReinforcingBar MAIN 1. Lage B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonverdrängungspfahl 660/580,0.486435,21,0.435551,False,False,Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Baugrubensicherung Bohrpfahlwand unverankert | Betonfertigteil hochfest | Messing-/Baubronzeblech,0.486435 | 0.476468 | 0.473700 | 0.469013 | 0.468764
BAAI/bge-m3,IfcReinforcingBar unterer Stab B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonverdrängungspfahl 660/580,0.476075,6,0.455119,False,False,Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Schlitzwand 400 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Vorgefertigter Betonpfahl,0.476075 | 0.464069 | 0.461881 | 0.457088 | 0.456546
BAAI/bge-m3,IfcBeam EDGEBEAM Randbord Beton NPK G Randträger bewehrt Ortbeton,Tiefbaubeton,Tiefbaubeton,Tiefgründung Ortbetonverdrängungspfahl 660/580,0.488529,9,0.450001,False,False,Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Baugrubensicherung Spundwand auskragend | Betonfertigteil hochfest | Baugrubensicherung Nagelwand,0.488529 | 0.483440 | 0.466096 | 0.460790 | 0.458415
BAAI/bge-m3,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonverdrängungspfahl 660/580,0.620966,5,0.604229,False,True,Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Bohrpfahlbeton | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900,0.620966 | 0.620762 | 0.609043 | 0.604590 | 0.604229
BAAI/bge-m3,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonverdrängungspfahl 660/580,0.620966,5,0.604229,False,True,Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Bohrpfahlbeton | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900,0.620966 | 0.620762 | 0.609043 | 0.604590 | 0.604229
BAAI/bge-m3,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonverdrängungspfahl 660/580,0.620966,5,0.604229,False,True,Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Bohrpfahlbeton | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900,0.620966 | 0.620762 | 0.609043 | 0.604590 | 0.604229
BAAI/bge-m3,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonverdrängungspfahl 660/580,0.620966,5,0.604229,False,True,Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Bohrpfahlbeton | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900,0.620966 | 0.620762 | 0.609043 | 0.604590 | 0.604229
BAAI/bge-m3,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonverdrängungspfahl 660/580,0.620966,5,0.604229,False,True,Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Bohrpfahlbeton | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900,0.620966 | 0.620762 | 0.609043 | 0.604590 | 0.604229
BAAI/bge-m3,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonverdrängungspfahl 660/580,0.620966,5,0.604229,False,True,Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Bohrpfahlbeton | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900,0.620966 | 0.620762 | 0.609043 | 0.604590 | 0.604229
BAAI/bge-m3,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonverdrängungspfahl 660/580,0.620966,5,0.604229,False,True,Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Bohrpfahlbeton | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900,0.620966 | 0.620762 | 0.609043 | 0.604590 | 0.604229
BAAI/bge-m3,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonverdrängungspfahl 660/580,0.620966,5,0.604229,False,True,Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Bohrpfahlbeton | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900,0.620966 | 0.620762 | 0.609043 | 0.604590 | 0.604229
BAAI/bge-m3,IfcPile BORED Betonpfahl Beton NPK F Pfahlreihe Süd 900 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,0.655616,1,0.655616,True,True,Tiefgründung Ortbetonbohrpfahl 900 | Bohrpfahlbeton | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200,0.655616 | 0.628617 | 0.598333 | 0.595520 | 0.593377
BAAI/bge-m3,IfcPile BORED Betonpfahl Beton Pfahlreihe Süd 800 Ortbeton,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonbohrpfahl 900,Tiefgründung Ortbetonverdrängungspfahl 660/580,0.620966,5,0.604229,False,True,Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Bohrpfahlbeton | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900,0.620966 | 0.620762 | 0.609043 | 0.604590 | 0.604229
BAAI/bge-m3,IfcReinforcingBar Bügel B500B,Armierungsstahl,Armierungsstahl,Betonfertigteil hochfest,0.504151,21,0.432332,False,False,Betonfertigteil hochfest | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 700,0.504151 | 0.499299 | 0.484865 | 0.474721 | 0.470888
BAAI/bge-m3,IfcReinforcingBar Längsstab B500B,Armierungsstahl,Armierungsstahl,Armierungsstahl,0.485140,1,0.485140,True,True,Armierungsstahl | Baugrubensicherung Schlitzwand 400 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Bohrpfahlwand unverankert,0.485140 | 0.479299 | 0.477008 | 0.463002 | 0.461952
BAAI/bge-m3,IfcPile BORED Bohrpfahl Beton D600 600 Ortbeton,Tiefgründung Ortbetonbohrpfahl 700,Tiefgründung Ortbetonbohrpfahl 700,Bohrpfahlbeton,0.670445,3,0.624573,False,True,Bohrpfahlbeton | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonbohrpfahl 1200,0.670445 | 0.645073 | 0.624573 | 0.620750 | 0.618847
BAAI/bge-m3,IfcFooting STRIP_FOOTING Fundament Magerbeton 100*1200 Ortbeton,Magerbeton,Magerbeton,Magerbeton,0.612524,1,0.612524,True,True,Magerbeton | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900,0.612524 | 0.587668 | 0.570760 | 0.557111 | 0.535697
BAAI/bge-m3,IfcBeam PIERCAP Pfahlkopf Beton NPK G Pfahlkopf-Fundament Ortbeton,Tiefbaubeton,Tiefbaubeton,Tiefgründung Ortbetonverdrängungspfahl 660/580,0.569811,14,0.468627,False,False,Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl | Tiefgründung Ortbetonbohrpfahl 1200,0.569811 | 0.565109 | 0.555262 | 0.538190 | 0.533573
BAAI/bge-m3,IfcFooting STRIP_FOOTING Fundament Beton NPK G Ausführung Pilgerschritt Ortbeton,Tiefbaubeton,Tiefbaubeton,Tiefgründung Ortbetonverdrängungspfahl 660/580,0.555420,16,0.434824,False,False,Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Vorgefertigter Betonpfahl | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 900,0.555420 | 0.552190 | 0.515147 | 0.489384 | 0.479870
BAAI/bge-m3,IfcCovering Abdichtung Flüssigkunststoff,2K-Fliessbelag Epoxidharz,2K-Fliessbelag Epoxidharz,Dichtungsbahn Polyolefin FPO,0.506838,29,0.409814,False,False,Dichtungsbahn Polyolefin FPO | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Polyester UP glasfaserverstärkt | Polysulfiddichtungsmasse | Sperrholz Multiplex Phenol-Formaldehyd-gebunden Feuchtbereich,0.506838 | 0.497599 | 0.491749 | 0.487886 | 0.484968
BAAI/bge-m3,IfcSlab FLOOR Fahrbahnplatte Beton NPK D Brückenplatte Ortbeton,Tiefbaubeton,Tiefbaubeton,Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich,0.547890,9,0.476205,False,False,Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Hartfaserplatte | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich,0.547890 | 0.531671 | 0.529400 | 0.526035 | 0.518069
BAAI/bge-m3,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Spundwand auskragend,0.496822,11,0.432206,False,False,Baugrubensicherung Spundwand auskragend | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Rühlwand auskragend | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Schlitzwand 400,0.496822 | 0.483134 | 0.482230 | 0.470975 | 0.465997
BAAI/bge-m3,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Spundwand auskragend,0.496822,11,0.432206,False,False,Baugrubensicherung Spundwand auskragend | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Rühlwand auskragend | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Schlitzwand 400,0.496822 | 0.483134 | 0.482230 | 0.470975 | 0.465997
BAAI/bge-m3,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Spundwand auskragend,0.496822,11,0.432206,False,False,Baugrubensicherung Spundwand auskragend | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Rühlwand auskragend | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Schlitzwand 400,0.496822 | 0.483134 | 0.482231 | 0.470975 | 0.465997
BAAI/bge-m3,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Spundwand auskragend,0.496822,11,0.432206,False,False,Baugrubensicherung Spundwand auskragend | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Rühlwand auskragend | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Schlitzwand 400,0.496822 | 0.483134 | 0.482231 | 0.470975 | 0.465997
BAAI/bge-m3,IfcReinforcingBar MAIN 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Spundwand auskragend,0.511925,13,0.433942,False,False,Baugrubensicherung Spundwand auskragend | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Rühlwand auskragend | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Schlitzwand 400,0.511925 | 0.497672 | 0.493434 | 0.473892 | 0.472695
BAAI/bge-m3,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Spundwand auskragend,0.496822,11,0.432206,False,False,Baugrubensicherung Spundwand auskragend | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Rühlwand auskragend | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Schlitzwand 400,0.496822 | 0.483134 | 0.482230 | 0.470975 | 0.465997
BAAI/bge-m3,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Spundwand auskragend,0.496822,11,0.432206,False,False,Baugrubensicherung Spundwand auskragend | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Rühlwand auskragend | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Schlitzwand 400,0.496822 | 0.483134 | 0.482230 | 0.470975 | 0.465997
BAAI/bge-m3,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Spundwand auskragend,0.496822,11,0.432206,False,False,Baugrubensicherung Spundwand auskragend | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Rühlwand auskragend | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Schlitzwand 400,0.496822 | 0.483134 | 0.482230 | 0.470975 | 0.465997
BAAI/bge-m3,IfcWall RETAININGWALL Rühlwand Fertigteil,Baugrubensicherung Rühlwand auskragend,Baugrubensicherung Rühlwand auskragend,Baugrubensicherung Rühlwand verankert,0.619440,2,0.618190,False,True,Baugrubensicherung Rühlwand verankert | Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend,0.619440 | 0.618190 | 0.579771 | 0.516112 | 0.514719
BAAI/bge-m3,IfcWall RETAININGWALL Widerlagerwand Nord Beton NPK G über Pfahlkopfriegel Ortbeton,Tiefbaubeton,Tiefbaubeton,Tiefgründung Ortbetonverdrängungspfahl 660/580,0.533011,21,0.425881,False,False,Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Vorgefertigter Betonpfahl | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Bohrpfahlbeton | Baugrubensicherung Nagelwand,0.533011 | 0.516594 | 0.512272 | 0.488763 | 0.480707
BAAI/bge-m3,IfcWall RETAININGWALL Widerlagerwand Süd Beton NPK G Süd Ortbeton,Tiefbaubeton,Tiefbaubeton,Tiefgründung Ortbetonverdrängungspfahl 660/580,0.516210,7,0.473238,False,False,Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Baugrubensicherung Nagelwand | Baugrubensicherung Spundwand auskragend | Magerbeton,0.516210 | 0.510973 | 0.508672 | 0.495763 | 0.490543
BAAI/bge-m3,IfcWall RETAININGWALL Bohrpfahlwand Ortbeton,Baugrubensicherung Bohrpfahlwand gespriesst,Baugrubensicherung Bohrpfahlwand gespriesst,Bohrpfahlbeton,0.709685,5,0.635394,False,True,Bohrpfahlbeton | Baugrubensicherung Bohrpfahlwand verankert | Baugrubensicherung Bohrpfahlwand unverankert | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Bohrpfahlwand gespriesst,0.709685 | 0.667057 | 0.648013 | 0.638064 | 0.635394
BAAI/bge-m3,IfcReinforcingBar Wendel unten B500B,Armierungsstahl,Armierungsstahl,Tiefgründung Ortbetonverdrängungspfahl 660/580,0.515261,30,0.419159,False,False,Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Vorgefertigter Betonpfahl,0.515261 | 0.497398 | 0.475076 | 0.473557 | 0.472178
BAAI/bge-m3,IfcReinforcingBar Wendel mitte B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Bohrpfahlwand unverankert,0.482460,16,0.406629,False,False,Baugrubensicherung Bohrpfahlwand unverankert | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Schlitzwand 400 | Bohrpfahlbeton | Betonfertigteil hochfest,0.482460 | 0.437783 | 0.431040 | 0.429834 | 0.428240
BAAI/bge-m3,IfcReinforcingBar Wendel oben B500B,Armierungsstahl,Armierungsstahl,Betonfertigteil hochfest,0.498606,26,0.417217,False,False,Betonfertigteil hochfest | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Nagelwand,0.498606 | 0.474349 | 0.468996 | 0.458279 | 0.456127
BAAI/bge-m3,IfcReinforcingBar Längsarmierung B500B,Armierungsstahl,Armierungsstahl,Armierungsstahl,0.511685,1,0.511685,True,True,Armierungsstahl | Baugrubensicherung Schlitzwand 400 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.511685 | 0.469747 | 0.467790 | 0.462310 | 0.459309
BAAI/bge-m3,IfcReinforcingBar Wendelbewehrung B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Schlitzwand 400,0.481371,17,0.442936,False,False,Baugrubensicherung Schlitzwand 400 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Baugrubensicherung Nagelwand | Messing-/Baubronzeblech,0.481371 | 0.477207 | 0.468210 | 0.466982 | 0.461774
BAAI/bge-m3,IfcWall RETAININGWALL Bohrpfahlwand Ortbeton,Baugrubensicherung Bohrpfahlwand gespriesst,Baugrubensicherung Bohrpfahlwand gespriesst,Bohrpfahlbeton,0.709685,5,0.635394,False,True,Bohrpfahlbeton | Baugrubensicherung Bohrpfahlwand verankert | Baugrubensicherung Bohrpfahlwand unverankert | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Bohrpfahlwand gespriesst,0.709685 | 0.667057 | 0.648013 | 0.638064 | 0.635394
BAAI/bge-m3,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Spundwand auskragend,0.496822,11,0.432206,False,False,Baugrubensicherung Spundwand auskragend | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Rühlwand auskragend | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Schlitzwand 400,0.496822 | 0.483134 | 0.482231 | 0.470975 | 0.465997
BAAI/bge-m3,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Spundwand auskragend,0.496822,11,0.432206,False,False,Baugrubensicherung Spundwand auskragend | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Rühlwand auskragend | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Schlitzwand 400,0.496822 | 0.483134 | 0.482231 | 0.470975 | 0.465997
BAAI/bge-m3,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Spundwand auskragend,0.496822,11,0.432206,False,False,Baugrubensicherung Spundwand auskragend | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Rühlwand auskragend | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Schlitzwand 400,0.496822 | 0.483134 | 0.482231 | 0.470975 | 0.465997
BAAI/bge-m3,IfcReinforcingBar 1. Lage aussen B500B,Armierungsstahl,Armierungsstahl,Baugrubensicherung Spundwand auskragend,0.496822,11,0.432206,False,False,Baugrubensicherung Spundwand auskragend | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Rühlwand auskragend | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Schlitzwand 400,0.496822 | 0.483134 | 0.482231 | 0.470975 | 0.465997
